,favorite_count,retweet_count,sentiment,source,text,user_fav_count,user_follower_count,user_friends_count,user_name,user_screen_name,user_url
288,0,132,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amritabhinder: PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal https://t.co/6mIwdTA6Tu",5,5,23,Preeti,preetuprety,
289,0,81,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MixedRaita: Almost an Arvind Kejriwal tweet. Kind of surprised at lack of sensitivity and facts coming from you Rahul Raj. Maandir waal,3326,218,155,  ,SonuDax,
290,0,52,positive,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Chopdasaab: Hi @shilpitewari Here's a complete list against not Arvind but rest of them too. Its out there in Public Domain. https://t.,3350,1711,180,RV,AarVee18,
291,0,0,positive,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",@OfficeOfRG Akhilesh Yadavs loss in numbers was more humiliating than that of Arvind Kejriwal. His ... https://t.co/oGcg68ccp1,2,151,9,Imr@n F@ruqui ,drimranfaruqui,
292,0,4,neutral,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @Nakli_obama: Did Arvind Kejriwal hacked @bhak_sala 's account?,36324,19307,2847, Comrade Nambiar ,DasBolshevik,https://t.co/rq1OxBhdjK
293,4,4,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Did Arvind Kejriwal hacked @bhak_sala 's account?,690,100,68, ,Nakli_obama,
294,0,51,neutral,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",18905,304,763,Rohan Kumar,gohanvsrohan,
295,0,17,neutral,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @msrbpl: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/3Z75ZeY81X",18905,304,763,Rohan Kumar,gohanvsrohan,
296,0,41,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jatanacharya: Big breaking ..... Arvind Kejriwal has secretly resigned from CM post of Delhi. Has informed only selected 'journalist' -,890,3642,96,Kanika,Crazykanika,
297,0,139,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aartic02: Now BJP Cheer Leaders will call Arvind Kejriwal a Bad Loser, while BJP has Always been saying ""Democracy at Risk"" due to EVMs",78,41,94,KISHOR KUMAR RAI,KISHU3827,
298,0,51,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",3569,2137,373,AAP ka Azad,amitazad67,
299,0,17,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @msrbpl: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/3Z75ZeY81X",17960,5543,1021,Priyanka Chowhan,chowhanpriyanka,
300,172,132,negative,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal https://t.co/6mIwdTA6Tu",19189,22802,989,Amrita Bhinder,amritabhinder,https://t.co/ZohkBdRbRW
301,101,93,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The criminal acts of AAP leaders keep coming to fore at regular intervals. Arvind Kejriwal's Gunda Raj must come to an end.,782,59512,521,Maheish Girri,MaheishGirri,http://t.co/NzyhI9BSdY
302,58,52,negative,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PM #Modi and #AkhileshYadav show that in game of men, there is no place for boys like #ArvindKejriwal
@narendramodi https://t.co/0WnNh7TqaU",97,267684,65,Financial Express,FinancialXpress,http://t.co/JNf1UOOm2h
303,0,198,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,11259,1447,4907,drnc,Student4_Life,
304,0,45,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AAPNewsAlert: MCD Elections 2017: AAP govt did in 2 yrs what BJP in Chhattisgarh, MP couldnt in 10-15 years - @ArvindKejriwal 
https:/",34,31,15,vinesh,deshmukh_vinesh,
305,0,198,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,5533,696,442,Abhish#SwamyinRS#VHS,sachin23kr,http://t.co/Y5VEPIzeRZ
306,0,41,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sush091979: PM Modi and Akhilesh show that in a game of men, there is no place for boys like ArvindKejriwal https://t.co/e5xLdABtbM",45038,384,519,Himalay Singh #Lodhi,HimalaySingh93,
307,0,41,negative,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sush091979: PM Modi and Akhilesh show that in a game of men, there is no place for boys like ArvindKejriwal https://t.co/e5xLdABtbM",32586,2526,853, SULTAN  ,utpalghosh30,https://t.co/75xh2DATOn
308,0,41,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jatanacharya: Big breaking ..... Arvind Kejriwal has secretly resigned from CM post of Delhi. Has informed only selected 'journalist' -,33226,254,73,  ...,ashishK73762819,
309,0,0,negative,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What Arvind Kejriwal told AAP volunteers demoralised after party's poor show in Punjab, Goa elections https://t.co/IV6pFDdNzr",54,1,9,Adil Gani,AdilGani2006,
310,0,18,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrShobha: PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal

https://t.co/LznhimdSvB",2012,501,232,Venu A. Dhingra,VenuDhingra,https://t.co/Q056HJBAqx
311,0,53,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AshokGoelBJP: AAP   @ArvindKejriwal      #AAP__ @Punitspeaks @IPraveenDixit    https://t.co/,924,42,639,puneet Abrol,puneet_dynamic,
312,0,198,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,3326,511,1630,NaMo Namah,shaashtanga,
313,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[https://t.co/Z7gCYdTkRh] [Punjab Election Results 2017: Why Arvind Kejriwal Lost, According To Navjot Singh Sidhu, Celebrating Victor@",11,7,269,Mohd Jamshed Raza,MohdJamshedRaz1,
314,0,198,neutral,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,8,1,22,Ammini pai,pai_ammini,
315,0,198,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,1261,49,839,Archicool,archicool5,
316,0,2,negative,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AniilkumarAnil: PM Modi and Akhilesh show that in a game of men, there is no place for boys like... https://t.co/uJ4f9Y2Rga by #ToharTa",3139,194,172,Mayank,mayankholani,
317,0,18,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrShobha: PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal

https://t.co/LznhimdSvB",14763,331,627,anurag ,anuuragjain,
318,0,81,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MixedRaita: Almost an Arvind Kejriwal tweet. Kind of surprised at lack of sensitivity and facts coming from you Rahul Raj. Maandir waal,125,162,294,Punkk Nath,Punkkboy,
319,0,0,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ArvindKejriwal  https://t.co/YbOcmcgyEa,62,49,54,Sagar kulkarni,saagaravk,
320,0,52,negative,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FinancialXpress: PM #Modi and #AkhileshYadav show that in game of men, there is no place for boys like #ArvindKejriwal
@narendramodi 
h",1274,132,358,Chetan Patel,chetanpatelRE,
321,0,1,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ManjoteSingh: Arvind Kejriwal makes emotional appeal to AAP volunteers, asks them to gear up for MCD Elections 2017 https://t.co/Vg4Ap",195361,559,147,iksha,jigyasa203,
322,0,10,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AAPInNews: Arvind Kejriwal makes emotional appeal to AAP volunteers, asks them to gear up for MCD Elections 2017

https://t.co/TEKF6wEP",3047,251,99,Royal jatt,amitbagria7877,https://t.co/yCxPMVxJhP
323,0,11,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @facepalm92: Sr Adv Shanti Bhushan for Arvind Kejriwal in the Delhi HC in the defamation case against him by Kapil Sibal's son Amit Siba,10182,35205,19,George Kurian,Georgekurian4K,https://t.co/YaJWJgYLG2
324,0,324,positive,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @bharat_builder: Really amusing.

Majority of the well educated youth attack Arvind Kejriwal and defend Adityanath.

Education level in",1191,11,22,Bishaal,V_shalchavan,
325,0,51,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",16010,103,466,Prakash,Pikki74,
326,0,51,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",4897,37,380,Sam Gupta,samguptadilli,
327,0,53,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AshokGoelBJP: AAP   @ArvindKejriwal      #AAP__ @Punitspeaks @IPraveenDixit    https://t.co/,26,0,15,Rahul Aggarwal,RahulAg13538641,
328,0,52,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Chopdasaab: Hi @shilpitewari Here's a complete list against not Arvind but rest of them too. Its out there in Public Domain. https://t.,223,335,207,Gaurav Parmar,Gauravparmar,
329,0,198,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,2705,261,236, Kotresh,kichakotresh,
330,0,5,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @msrbpl: Arvind Kejriwal makes emotional appeal to AAP volunteers, asks them to gear up for MCD Elections 2017 https://t.co/rwh2ZOp7yI",2801,433,158,ranbirsinghchandila,ranbirchandila,
331,0,10,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AAPInNews: Arvind Kejriwal makes emotional appeal to AAP volunteers, asks them to gear up for MCD Elections 2017

https://t.co/TEKF6wEP",195361,559,147,iksha,jigyasa203,
332,0,18,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrShobha: PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal

https://t.co/LznhimdSvB",729,48,136,Mihir Kaslikar,IamMK_27,
333,0,53,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AshokGoelBJP: AAP   @ArvindKejriwal      #AAP__ @Punitspeaks @IPraveenDixit    https://t.co/,26,0,22,Rahul Aggarwal,RahulAg83200720,
334,0,198,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,37,26,2,Predictivesciences,haridaskc,
335,0,198,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,3261,307,824,ANURAG ARORA,anu20k,https://t.co/hFI6yIO8gk
336,0,3,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @namitsaxena2007: Sr Adv Shanti Bhushan appeared for Arvind Kejriwal in the Delhi HC in the defamation case by Amit Sibal. No permanent,25475,107,470,undertaker,abhigit1,
337,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sharadsharma1 bhai tu arvind kejriwal ke side wala reporter hai na ...,1608,91,473,Saurabh,teri_to1,
338,0,198,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,12146,1449,158,"Haridas KC, PhD,FIII",haridasdr,
339,0,52,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Chopdasaab: Hi @shilpitewari Here's a complete list against not Arvind but rest of them too. Its out there in Public Domain. https://t.,30220,12198,152,King in the North,King_in_d_north,https://t.co/IVILvegiEi
340,0,51,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",411,142,31,Dr. Vishal Agarwal,vish_chem,
341,0,324,positive,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bharat_builder: Really amusing.

Majority of the well educated youth attack Arvind Kejriwal and defend Adityanath.

Education level in",12108,208,705,#ChangeIsNear,Yogi_sanju,
342,0,52,positive,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Chopdasaab: Hi @shilpitewari Here's a complete list against not Arvind but rest of them too. Its out there in Public Domain. https://t.,23219,485,797,Vishal Madhukar,vicky20680,
343,0,23,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IndiaBTL: PM Modi &amp; Akhilesh show that in a game of men, there's no place for boys like Kejriwal https://t.co/5TNjyKKVck
Do read Kejri'",1599,91,128,Vivek Prabhakar,Vivek_P72,
344,0,132,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amritabhinder: PM Modi and Akhilesh show that in a game of men, there is no place for boys like Arvind Kejriwal https://t.co/6mIwdTA6Tu",93639,831,3162,Harish M,SupremeHarish,https://t.co/kK46ODd7qe
345,0,198,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rishibagree: Arvind kejriwal is personally verifying UP CM Maths BSc Degree https://t.co/zaxYl7kNt9,1766,523,893,Ashish K R Joshi,SAAVYFINANCE,
346,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendrapjoshi do that for Arvind Kejriwal, Siddu, pappu akhilass",5385,554,1937,Keshav Ashwin Kumar,Iamashwinallari,
347,0,51,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AAPInNews: Delhi CM Arvind Kejriwal sharpens attack on corruption charge against MCDs

https://t.co/481COxbYrK",113072,809,1651,Abdul Hameed Khan,M_AHKhan,
348,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TrollHaiklu Please treat Arvind Kejriwal too...,2,7,99,Shashank,shaz610,
349,0,52,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FinancialXpress: PM #Modi and #AkhileshYadav show that in game of men, there is no place for boys like #ArvindKejriwal
@narendramodi 
h",4,5,121,Neeraj Y,NeerajY9,
350,0,0,positive,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Arvind Kejriwal reminds of those school going teenagers who keep posting about their life problems on social... https://t.co/cPJ2spRlNz,6,227,38,Nishant Khanduri,nishantkhanduri,
351,0,53,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AshokGoelBJP: AAP   @ArvindKejriwal      #AAP__ @Punitspeaks @IPraveenDixit    https://t.co/,95,551,486,Neeraj Sharma,NeerazKumar,https://t.co/WoK3D99WUM
352,0,52,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FinancialXpress: PM #Modi and #AkhileshYadav show that in game of men, there is no place for boys like #ArvindKejriwal
@narendramodi 
h",15365,264,150,Ankit Aneja,Ankitaneja2,
353,0,52,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Chopdasaab: Hi @shilpitewari Here's a complete list against not Arvind but rest of them too. Its out there in Public Domain. https://t.,5177,54,175,kya be,a_bhattacharjee,
